1,130,1253.936587
2,130,1297.948099
3,130,1297.937008
1,131,639.1304348
2,131,659.8253275
3,131,659.9450549
1,132,637.9390266
2,132,659.5419847
3,132,660.515873
1,133,638.3561644
2,133,0
3,133,659.7048808
1,134,638.0234209
2,134,0
3,134,0
1,135,2464.118194
2,135,2552.094241
3,135,2539.325843
1,136,3298.159509
2,136,0
3,136,3410.195614
1,137,1232.509506
2,137,1276.181102
3,137,1276.181102
1,138,1232.056452
2,138,1276.033058
3,138,1276.033058
1,139,1297.588424
2,139,1342.928453
3,139,1342.928453
1,140,1848.35631
2,140,1913.282108
3,140,1913.282108
1,141,1913.865147
2,141,1979.971358
3,141,1979.971358
1,142,1914.06141
2,142,1980.12142
3,142,1980.00312
1,143,1277.005348
2,143,1319.411224
3,143,1319.912664
1,144,638.0664653
2,144,659.8065556
3,144,659.8065556
1,145,637.5647668
2,145,659.7855228
3,145,659.7855228
1,146,637.5838926
2,146,659.765625
3,146,659.765625
1,147,638
2,147,660
3,147,660
1,148,0
2,148,648.9795918
3,148,648.952381
1,149,638.011815
2,149,659.9870926
3,149,659.9870926
1,150,638.1969158
2,150,660.0107836
3,150,660.0107836
1,151,1276.274165
2,151,1320.363636
3,151,1320.363636
1,152,638.0690162
2,152,660.0332779
3,152,660.0332779
1,153,0
2,153,800
3,153,800
1,154,638
2,154,659.9798894
3,154,659.9798894
1,155,638
2,155,660
3,155,660
1,156,0
2,156,638.0554104
3,156,637.9897785
1,157,638.0088988
2,157,660.0229813
3,157,660.0124507
1,158,720.0843882
2,158,743.1266846
3,158,744.3365696
1,159,672
2,159,696
3,159,696
1,160,1320.27972
2,160,1363.880289
3,160,1363.880289
1,161,0
2,161,0
3,161,0
1,162,660.0441501
2,162,744.1513191
3,162,40257.69231
1,163,660.0643382
2,163,682.0211961
3,163,682.1142048
1,164,637.9757785
2,164,660.011701
3,164,660.011701
1,165,0
2,165,0
3,165,0
1,166,572.0122466
2,166,594.0021231
3,166,594.0646364
1,167,624.0241998
2,167,647.9400749
3,167,647.9387515
1,168,719.9828105
2,168,0
3,168,743.9568899
1,169,648
2,169,672
3,169,672
1,170,1392.061742
2,170,1440.011648
3,170,1439.939858
1,171,638.0473075
2,171,660.0470496
3,171,660.038267
1,172,638
2,172,660
3,172,660
1,173,638
2,173,660
3,173,660
1,174,638.0224041
2,174,660
3,174,659.9779493
1,175,637.9403232
2,175,659.9923868
3,175,660.0914808
1,176,638
2,176,660.0462275
3,176,660.0314795
1,177,637.9525918
2,177,660
3,177,659.9464166
1,178,638.0438338
2,178,660.0321996
3,178,659.832636
1,179,637.9950772
2,179,660
3,179,660
1,180,638.0607159
2,180,659.9807322
3,180,660.0262786
1,181,638
2,181,660
3,181,659.9950025
1,182,638
2,182,660
3,182,660
1,183,4466.119554
2,183,0
3,183,0
1,184,0
2,184,3957.620321
3,184,3960
1,185,1232.046122
2,185,1276.047769
3,185,1276.297747
1,186,1275.967742
2,186,1320.071514
3,186,1319.884309
1,187,1276.242038
2,187,1319.960474
3,187,1319.960474
1,188,0
2,188,0
3,188,0
1,189,2639.494949
2,189,2728.205128
3,189,2729.268293
1,190,1276.118271
2,190,1320.156863
3,190,1320.156863
1,191,1275.980171
2,191,1320
3,191,1320
1,192,1253.512397
2,192,1297.754011
3,192,1297.754011
1,193,1914.097744
2,193,1980.006412
3,193,1979.925926
1,194,3872.00246
2,194,4004.326737
3,194,4004.473161
1,195,1935.914426
2,195,2002.056996
3,195,2002
1,196,0
2,196,0
3,196,0
1,197,6380.373696
2,197,6600.25472
3,197,6600.25472
1,198,615.9784946
2,198,638
3,198,638
1,199,1276.184032
2,199,1320.122541
3,199,1319.86755
1,200,1275.926675
2,200,1319.738031
3,200,1320.174346
1,201,0
2,201,2727.6372
3,201,2734.285714
1,202,3827.887996
2,202,3960
3,202,3960.651629
1,203,1275.906736
2,203,1320
3,203,1320
1,204,638
2,204,659.9595892
3,204,660
1,205,660.3857567
2,205,744
3,205,744
1,206,1276
2,206,0
3,206,1320.117786
1,207,0
2,207,0
3,207,0
1,208,3828
2,208,3960
3,208,3960
1,209,0
2,209,0
3,209,0
1,210,0
2,210,0
3,210,0
1,211,6936.353033
2,211,7176.045627
3,211,7176.145038
1,212,0
2,212,1958.172635
3,212,1958.172635
1,213,0
2,213,2618
3,213,2618.070767
1,214,2574.155778
2,214,2663.793103
3,214,0
1,215,5496.074213
2,215,5687.927482
3,215,5687.887504
1,216,3850.828729
2,216,3980.621423
3,216,3981.937017
1,217,2552.075432
2,217,2639.928285
3,217,2639.928285
1,218,638
2,218,659.9569098
3,218,659.9927105
1,219,1320
2,219,1364
3,219,1364
1,220,660
2,220,0
3,220,0
1,221,638
2,221,0
3,221,0
1,222,660
2,222,660
3,222,660
1,223,660
2,223,682.00488
3,223,0
1,224,720.0902935
2,224,682.0066547
3,224,681.9604293
1,225,672
2,225,696
3,225,696
1,226,572.0328121
2,226,593.9771668
3,226,594.0106719
1,227,440
2,227,461.9823489
3,227,462.0053514
1,228,0
2,228,681.5465729
3,228,682.1030271
1,229,615.9705981
2,229,638.0822747
3,229,637.9238754
1,230,1276
2,230,1320
3,230,1319.958706
1,231,594.006381
2,231,489.4592275
3,231,615.480427
1,232,1835.947712
2,232,2006.428571
3,232,2006.428571
1,233,0
2,233,1341.767764
3,233,0
1,234,1276.008418
2,234,1320.066335
3,234,1320
1,235,637.9068603
2,235,659.9875286
3,235,659.9875286
1,236,0
2,236,0
3,236,0
1,237,0
2,237,0
3,237,0
1,238,1936.045966
2,238,0
3,238,2002.105621
1,239,1848.469388
2,239,1913.486842
3,239,1914.196242
1,240,616.9421488
2,240,637.9497624
3,240,637.9497624
1,241,594.0575322
2,241,616.0435679
3,241,616.1043921
1,242,616.064257
2,242,638.1031614
3,242,638.1031614
1,243,1275.118859
2,243,1320.154044
3,243,1320.154044
1,244,650
2,244,650
3,244,650
1,245,637.8967314
2,245,659.646539
3,245,659.6182085
1,246,660.4
2,246,0
3,246,682.369146
1,247,638
2,247,660
3,247,660
1,248,638
2,248,0
3,248,660.0487211
1,249,616
2,249,659.9007668
3,249,660
1,250,0
2,250,682.0499745
3,250,682.1519633
1,251,1275.540387
2,251,0
3,251,1319.675926
1,252,1914
2,252,1980
3,252,1980
1,253,1914
2,253,1979.902504
3,253,1979.936184
1,254,1232
2,254,0
3,254,1276.120803
1,255,1835.046202
2,255,1979.741509
3,255,1979.961464
1,256,2574.062043
2,256,2661.735261
3,256,2661.924439
1,257,0
2,257,0
3,257,0
1,258,0
2,258,0
3,258,0
1,259,636.3636364
2,259,680.5555556
3,259,680.5555556
1,260,5100.4158
2,260,5276.299376
3,260,5276.299376
1,261,2160.127932
2,261,2232.097354
3,261,2232.097354
1,262,1104.816956
2,262,1320.014663
3,262,1319.80198
1,263,638.0062305
2,263,660.0518031
3,263,660.0518031
1,264,593.6739659
2,264,638.0133715
3,264,637.7880184
1,265,1275.971731
2,265,1319.697708
3,265,1320.080727
1,266,1275.859697
2,266,1319.148936
3,266,1320.075047
1,267,637.8902045
2,267,660.0197759
3,267,660.0197759
1,268,2552.372685
2,268,2639.74241
3,268,2639.553656
1,269,638.0758808
2,269,658.8888889
3,269,660
1,270,637.9946689
2,270,660.0182774
3,270,660.1186064
1,271,1298.374512
2,271,1344.102564
3,271,1341.912908
1,272,1231.960079
2,272,1276
3,272,1276.044745
1,273,638.0354083
2,273,659.9690083
3,273,659.9815902
1,274,659.9821614
2,274,659.9762294
3,274,0
1,275,0
2,275,0
3,275,0
1,276,647.9977117
2,276,594
3,276,594
1,277,638
2,277,660
3,277,660
1,278,638.1308411
2,278,659.9867139
3,278,660.0143062
1,279,637.9330593
2,279,660
3,279,660.130719
1,280,0
2,280,695.9734964
3,280,695.9698558
1,281,638.3823529
2,281,659.6973865
3,281,659.9451303
1,282,6960.606061
2,282,7202.549801
3,282,7198.945783
1,283,695.8957655
2,283,719.8697068
3,283,719.8697068
1,284,1932
2,284,2160
3,284,2160
1,285,2783.865851
2,285,2879.739583
3,285,2879.870292
1,286,1343.934934
2,286,1392.003339
3,286,1391.957105
1,287,638.0240764
2,287,672
3,287,671.9898248
1,288,637.9574468
2,288,659.8405886
3,288,660.0697748
1,289,1416
2,289,1464
3,289,1464
1,290,660
2,290,660
3,290,660.038835
1,291,39842.55319
2,291,40078.84615
3,291,682
