132,3,3,15074,172,1.254,803.17
133,2,2,15122,172,0.847,1926.85
134,1,1,15122,172,0.847,1926.85
135,3,3,15122,172,0.847,1926.85
136,2,2,15071,179,1.003,2024.93
137,1,1,15071,179,1.003,2024.93
138,3,3,15071,179,1.003,2024.93
139,2,2,9040,179,1.254,1097.44
140,1,1,9040,179,1.254,1097.44
141,3,3,9040,179,1.254,1097.44
142,2,2,8954,179,1.025,841.56
143,1,1,8954,179,1.025,841.56
144,3,3,8954,179,1.025,841.56
145,2,2,8955,179,1.025,841.56
146,1,1,8955,179,1.025,841.56
147,3,3,8955,179,1.025,841.56
148,2,2,127,1,84.1082,819.63
149,1,1,127,1,85.8298,843.56
150,3,3,127,1,85.5728,823.13
151,2,2,127,2,93.0757,895.73
152,1,1,127,2,92.6203,815.38
153,3,3,127,2,94.6403,808.01
154,2,2,127,3,131.8,0
155,1,1,127,3,131.8,0
156,3,3,127,3,131.8,0
157,2,2,127,4,331.8735,1130.18
158,1,1,127,4,323.3984,1138.17
159,3,3,127,4,342.3745,1146.08
160,2,2,8956,179,1.025,841.56
161,1,1,8956,179,1.025,841.56
162,3,3,8956,179,1.025,841.56
163,2,2,9027,179,1.003,1327.15
164,1,1,9027,179,1.003,1327.15
165,3,3,9027,179,1.003,1327.15
166,2,2,9064,179,1.678,1048.1
167,1,1,9064,179,1.678,1048.1
168,3,3,9064,179,1.678,1048.1
169,2,2,15073,179,1.003,1032.88
170,1,1,15073,179,1.003,1032.88
171,3,3,15073,179,1.003,1032.88
172,2,2,15074,179,1.254,803.17
173,1,1,15074,179,1.254,803.17
174,3,3,15074,179,1.254,803.17
175,2,2,15122,179,0.847,1926.85
176,1,1,15122,179,0.847,1926.85
177,3,3,15122,179,0.847,1926.85
178,2,2,9040,173,1.254,1097.44
179,1,1,9040,173,1.254,1097.44
180,3,3,9040,173,1.254,1097.44
181,2,2,9027,173,1.003,1327.15
182,1,1,9027,173,1.003,1327.15
183,3,3,9027,173,1.003,1327.15
184,2,2,15095,173,0.827,1196.85
185,1,1,15095,173,0.827,1196.85
186,3,3,15095,173,0.827,1196.85
187,2,2,15096,173,1.088,1195.27
188,1,1,15096,173,1.088,1195.27
189,3,3,15096,173,1.088,1195.27
190,2,2,15097,173,1.174,1115.86
191,1,1,15097,173,1.174,1115.86
192,3,3,15097,173,1.174,1115.86
193,2,2,15098,173,0.907,971.53
194,1,1,15098,173,0.907,971.53
195,3,3,15098,173,0.907,971.53
196,2,2,15099,173,1.333,897.14
197,1,1,15099,173,1.333,897.14
198,3,3,15099,173,1.333,897.14
199,2,2,15073,173,1.003,1032.88
200,1,1,15073,173,1.003,1032.88
201,3,3,15073,173,1.003,1032.88
202,2,2,15074,173,1.254,803.17
203,1,1,15074,173,1.254,803.17
204,3,3,15074,173,1.254,803.17
205,2,2,9040,174,1.254,1097.44
206,1,1,9040,174,1.254,1097.44
207,3,3,9040,174,1.254,1097.44
208,2,2,9027,174,1.003,1327.15
209,1,1,9027,174,1.003,1327.15
210,3,3,9027,174,1.003,1327.15
211,2,2,15095,174,0.827,1196.85
212,1,1,15095,174,0.827,1196.85
213,3,3,15095,174,0.827,1196.85
214,2,2,15096,174,1.088,1195.27
215,1,1,15096,174,1.088,1195.27
216,3,3,15096,174,1.088,1195.27
217,2,2,15097,174,1.174,1115.86
218,1,1,15097,174,1.174,1115.86
219,3,3,15097,174,1.174,1115.86
220,2,2,15098,174,0.907,971.53
221,1,1,15098,174,0.907,971.53
222,3,3,15098,174,0.907,971.53
223,2,2,15099,174,1.333,897.14
224,1,1,15099,174,1.333,897.14
225,3,3,15099,174,1.333,897.14
226,2,2,15073,174,1.003,1032.88
227,1,1,15073,174,1.003,1032.88
228,3,3,15073,174,1.003,1032.88
229,2,2,15074,174,0.974,803.17
230,1,1,15074,174,0.974,803.17
231,3,3,15074,174,0.974,803.17
232,2,2,15071,175,0.89,2024.93
233,1,1,15071,175,0.89,2024.93
234,3,3,15071,175,0.89,2024.93
235,2,2,9025,175,0.469,2236.22
236,1,1,9025,175,0.469,2236.22
237,3,3,9025,175,0.469,2236.22
238,2,2,9026,175,0.469,1779.06
239,1,1,9026,175,0.469,1779.06
240,3,3,9026,175,0.469,1779.06
241,2,2,9027,175,0.89,1327.15
242,1,1,9027,175,0.89,1327.15
243,3,3,9027,175,0.89,1327.15
244,2,2,9067,175,0.5754,2091.61
245,1,1,9067,175,0.5754,2091.61
246,3,3,9067,175,0.5754,2091.61
247,2,2,9068,175,0.7832,1563.56
248,1,1,9068,175,0.7832,1563.56
249,3,3,9068,175,0.7832,1563.56
250,2,2,9073,175,0.5754,3160
251,1,1,9073,175,0.5754,3160
252,3,3,9073,175,0.5754,3160
253,2,2,9075,175,0.7832,2883.58
254,1,1,9075,175,0.7832,2883.58
255,3,3,9075,175,0.7832,2883.58
256,2,2,9076,175,1.023,2230.69
257,1,1,9076,175,1.023,2230.69
258,3,3,9076,175,1.023,2230.69
259,2,2,15073,175,0.89,1032.88
260,1,1,15073,175,0.89,1032.88
261,3,3,15073,175,0.89,1032.88
262,2,2,15080,175,0.469,1941.96
263,1,1,15080,175,0.469,1941.96
264,3,3,15080,175,0.469,1941.96
265,2,2,15082,175,0.469,1484.79
266,1,1,15082,175,0.469,1484.79
267,3,3,15082,175,0.469,1484.79
268,2,2,15121,175,0.764,1794.21
269,1,1,15121,175,0.764,1794.21
270,3,3,15121,175,0.764,1794.21
271,2,2,15122,175,2.979,1926.85
272,1,1,15122,175,2.979,1926.85
273,3,3,15122,175,2.979,1926.85
274,2,2,15071,176,1.221,2024.93
275,1,1,15071,176,1.221,2024.93
276,3,3,15071,176,1.221,2024.93
277,2,2,9029,176,0.782,2081.46
278,1,1,9029,176,0.782,2081.46
279,3,3,9029,176,0.782,2081.46
280,2,2,9034,176,0.44,2864.52
281,1,1,9034,176,0.44,2864.52
282,3,3,9034,176,0.44,2864.52
283,2,2,9035,176,0.44,2040.69
284,1,1,9035,176,0.44,2040.69
285,3,3,9035,176,0.44,2040.69
286,2,2,9036,176,1.145,1319.29
287,1,1,9036,176,1.145,1319.29
288,3,3,9036,176,1.145,1319.29
289,2,2,9063,176,0.5754,1213.29
290,1,1,9063,176,0.5754,1213.29
291,3,3,9063,176,0.5754,1213.29
292,2,2,9067,176,0.5754,2091.61
293,1,1,9067,176,0.5754,2091.61
294,3,3,9067,176,0.5754,2091.61
295,2,2,9068,176,0.7832,1563.56
296,1,1,9068,176,0.7832,1563.56
297,3,3,9068,176,0.7832,1563.56
298,2,2,9073,176,0.5754,3160
299,1,1,9073,176,0.5754,3160
300,3,3,9073,176,0.5754,3160
301,2,2,9075,176,0.7832,2883.58
302,1,1,9075,176,0.7832,2883.58
303,3,3,9075,176,0.7832,2883.58
304,2,2,9076,176,1.023,2230.69
305,1,1,9076,176,1.023,2230.69
306,3,3,9076,176,1.023,2230.69
307,2,2,15075,176,1.221,1025.03
308,1,1,15075,176,1.221,1025.03
309,3,3,15075,176,1.221,1025.03
310,2,2,15076,176,0.782,1787.19
311,1,1,15076,176,0.782,1787.19
312,3,3,15076,176,0.782,1787.19
313,2,2,15078,176,0.44,2570.25
314,1,1,15078,176,0.44,2570.25
315,3,3,15078,176,0.44,2570.25
316,2,2,15081,176,0.44,1746.42
317,1,1,15081,176,0.44,1746.42
318,3,3,15081,176,0.44,1746.42
319,2,2,15117,176,0.44,2570.25
320,1,1,15117,176,0.44,2570.25
321,3,3,15117,176,0.44,2570.25
322,2,2,15118,176,0.989,1787.19
323,1,1,15118,176,0.989,1787.19
324,3,3,15118,176,0.989,1787.19
325,2,2,15121,176,0.782,1794.21
326,1,1,15121,176,0.782,1794.21
327,3,3,15121,176,0.782,1794.21
328,2,2,9024,177,0.422,3135.34
329,1,1,9024,177,0.422,3135.34
330,3,3,9024,177,0.422,3135.34
331,2,2,9025,177,0.539,2236.22
332,1,1,9025,177,0.539,2236.22
333,3,3,9025,177,0.539,2236.22
334,2,2,9026,177,0.539,1779.06
335,1,1,9026,177,0.539,1779.06
336,3,3,9026,177,0.539,1779.06
337,2,2,15077,177,0.391,2841.07
338,1,1,15077,177,0.391,2841.07
339,3,3,15077,177,0.391,2841.07
340,2,2,15080,177,0.539,1941.96
341,1,1,15080,177,0.539,1941.96
342,3,3,15080,177,0.539,1941.96
343,2,2,15082,177,0.539,1484.79
344,1,1,15082,177,0.539,1484.79
345,3,3,15082,177,0.539,1484.79
346,2,2,15121,177,0.959,1794.21
347,1,1,15121,177,0.959,1794.21
348,3,3,15121,177,0.959,1794.21
349,2,2,15071,178,1.089,2024.93
350,1,1,15071,178,1.089,2024.93
351,3,3,15071,178,1.089,2024.93
352,2,2,9029,178,0.871,2081.46
353,1,1,9029,178,0.871,2081.46
354,3,3,9029,178,0.871,2081.46
355,2,2,9034,178,0.49,2864.52
356,1,1,9034,178,0.49,2864.52
357,3,3,9034,178,0.49,2864.52
358,2,2,9035,178,0.49,2040.69
359,1,1,9035,178,0.49,2040.69
360,3,3,9035,178,0.49,2040.69
361,2,2,9073,178,0.6394,3160
362,1,1,9073,178,0.6394,3160
363,3,3,9073,178,0.6394,3160
364,2,2,9074,178,0.444,3611.35
365,1,1,9074,178,0.444,3611.35
366,3,3,9074,178,0.444,3611.35
367,2,2,15093,178,0.667,1746.42
368,1,1,15093,178,0.667,1746.42
369,3,3,15093,178,0.667,1746.42
370,2,2,15094,178,0.962,1787.19
371,1,1,15094,178,0.962,1787.19
372,3,3,15094,178,0.962,1787.19
373,2,2,15076,178,0.871,1787.19
374,1,1,15076,178,0.871,1787.19
375,3,3,15076,178,0.871,1787.19
376,2,2,15078,178,0.49,2570.25
377,1,1,15078,178,0.49,2570.25
378,3,3,15078,178,0.49,2570.25
379,2,2,15079,178,0.667,2570.25
380,1,1,15079,178,0.667,2570.25
381,3,3,15079,178,0.667,2570.25
382,2,2,15081,178,0.49,1746.42
383,1,1,15081,178,0.49,1746.42
384,3,3,15081,178,0.49,1746.42
385,2,2,15117,178,0.49,2570.25
386,1,1,15117,178,0.49,2570.25
387,3,3,15117,178,0.49,2570.25
388,2,2,15118,178,1.048,1787.19
389,1,1,15118,178,1.048,1787.19
390,3,3,15118,178,1.048,1787.19
391,2,2,15121,178,0.959,1794.21
392,1,1,15121,178,0.959,1794.21
393,3,3,15121,178,0.959,1794.21
394,2,2,15122,178,3.523,1926.85
395,1,1,15122,178,3.523,1926.85
396,3,3,15122,178,3.523,1926.85
397,2,2,15097,180,0.707,1115.86
398,1,1,15097,180,0.707,1115.86
399,3,3,15097,180,0.707,1115.86
400,2,2,15098,180,1.314,971.53
401,1,1,15098,180,1.314,971.53
402,3,3,15098,180,1.314,971.53
403,2,2,15099,180,1.262,897.14
404,1,1,15099,180,1.262,897.14
405,3,3,15099,180,1.262,897.14
406,2,2,15100,180,1.045,1034.52
407,1,1,15100,180,1.045,1034.52
408,3,3,15100,180,1.045,1034.52
409,2,2,15101,180,1.164,828.08
410,1,1,15101,180,1.164,828.08
411,3,3,15101,180,1.164,828.08
412,2,2,15102,180,1.503,822.21
413,1,1,15102,180,1.503,822.21
414,3,3,15102,180,1.503,822.21
415,2,2,15096,181,0.818,1195.27
416,1,1,15096,181,0.818,1195.27
417,3,3,15096,181,0.818,1195.27
418,2,2,15097,181,0.99,1115.86
419,1,1,15097,181,0.99,1115.86
420,3,3,15097,181,0.99,1115.86
421,2,2,15098,181,1.424,971.53
422,1,1,15098,181,1.424,971.53
423,3,3,15098,181,1.424,971.53
424,2,2,15099,181,1.428,897.14
425,1,1,15099,181,1.428,897.14
426,3,3,15099,181,1.428,897.14
427,2,2,15100,181,1.035,1034.52
428,1,1,15100,181,1.035,1034.52
429,3,3,15100,181,1.035,1034.52
430,2,2,15101,181,1.101,828.08
431,1,1,15101,181,1.101,828.08
432,3,3,15101,181,1.101,828.08
433,2,2,15102,181,1.36,822.21
434,1,1,15102,181,1.36,822.21
435,3,3,15102,181,1.36,822.21
436,2,2,9040,182,1.016,1097.44
437,1,1,9040,182,1.016,1097.44
438,3,3,9040,182,1.016,1097.44
439,2,2,9027,182,1.191,1327.15
440,1,1,9027,182,1.191,1327.15
441,3,3,9027,182,1.191,1327.15
442,2,2,9064,182,3.4525,1169.78
443,1,1,9064,182,3.4525,1169.78
444,3,3,9064,182,3.4525,1169.78
445,2,2,15073,182,1.191,1032.88
446,1,1,15073,182,1.191,1032.88
447,3,3,15073,182,1.191,1032.88
448,2,2,15074,182,1.016,803.17
449,1,1,15074,182,1.016,803.17
450,3,3,15074,182,1.016,803.17
451,2,2,15122,182,1.715,1926.85
452,1,1,15122,182,1.715,1926.85
453,3,3,15122,182,1.715,1926.85
454,2,2,8935,185,1.936,-1.33
455,1,1,8935,185,1.936,-1.33
456,3,3,8935,185,1.936,-1.33
457,2,2,8936,185,1.824,-69.19
458,1,1,8936,185,1.824,-69.19
459,3,3,8936,185,1.824,-69.19
460,2,2,8937,185,2.984,-162.79
461,1,1,8937,185,2.984,-162.79
462,3,3,8937,185,2.984,-162.79
463,2,2,8938,185,4.834,-282.13
464,1,1,8938,185,4.834,-282.13
465,3,3,8938,185,4.834,-282.13
466,2,2,9032,186,0.0324,5985.92
467,1,1,9032,186,0.0324,5985.92
468,3,3,9032,186,0.0324,5985.92
469,2,2,9033,186,0.0504,5079.2
470,1,1,9033,186,0.0504,5079.2
471,3,3,9033,186,0.0504,5079.2
472,2,2,15083,186,0.0684,5925.08
473,1,1,15083,186,0.0684,5925.08
474,3,3,15083,186,0.0684,5925.08
475,2,2,15119,186,0.021,14209.25
476,1,1,15119,186,0.021,14209.25
477,3,3,15119,186,0.021,14209.25
478,2,2,9028,187,0.0672,4516.3
479,1,1,9028,187,0.0672,4516.3
480,3,3,9028,187,0.0672,4516.3
481,2,2,15083,187,0.0672,5971.88
482,1,1,15083,187,0.0672,5971.88
483,3,3,15083,187,0.0672,5971.88
484,2,2,8958,193,2.253,276.64
485,1,1,8958,193,2.253,276.64
486,3,3,8958,193,2.253,276.64
487,2,2,9040,193,1.92,1216.78
488,1,1,9040,193,1.92,1216.78
489,3,3,9040,193,1.92,1216.78
490,2,2,8957,193,3.244,276.64
491,1,1,8957,193,3.244,276.64
492,3,3,8957,193,3.244,276.64
493,2,2,9066,193,2.1726,833.54
494,1,1,9066,193,2.1726,833.54
495,3,3,9066,193,2.1726,833.54
496,2,2,9072,193,3.3948,557.98
497,1,1,9072,193,3.3948,557.98
498,3,3,9072,193,3.3948,557.98
499,2,2,9078,193,1.5274,1809.98
500,1,1,9078,193,1.5274,1809.98
501,3,3,9078,193,1.5274,1809.98
502,2,2,15089,193,1.919,1021.11
503,1,1,15089,193,1.919,1021.11
504,3,3,15089,193,1.919,1021.11
505,2,2,15074,193,1.92,887.41
506,1,1,15074,193,1.92,887.41
507,3,3,15074,193,1.92,887.41
508,2,2,8958,194,2.359,276.64
509,1,1,8958,194,2.359,276.64
510,3,3,8958,194,2.359,276.64
511,2,2,8960,194,1.937,285.37
512,1,1,8960,194,1.937,285.37
513,3,3,8960,194,1.937,285.37
514,2,2,8960,195,2.094,285.37
515,1,1,8960,195,2.094,285.37
516,3,3,8960,195,2.094,285.37
517,2,2,9040,194,1.768,1181.68
518,1,1,9040,194,1.768,1181.68
519,3,3,9040,194,1.768,1181.68
520,2,2,9044,194,1.3549,1781.56
521,1,1,9044,194,1.3549,1781.56
522,3,3,9044,194,1.3549,1781.56
523,2,2,9046,194,1.3549,1894.47
524,1,1,9046,194,1.3549,1894.47
525,3,3,9046,194,1.3549,1894.47
526,2,2,9065,194,3.33,662.61
527,1,1,9065,194,3.33,662.61
528,3,3,9065,194,3.33,662.61
529,2,2,9066,194,2.1312,833.54
530,1,1,9066,194,2.1312,833.54
531,3,3,9066,194,2.1312,833.54
532,2,2,9072,194,3.33,557.98
533,1,1,9072,194,3.33,557.98
534,3,3,9072,194,3.33,557.98
535,2,2,15074,194,1.768,887.41
536,1,1,15074,194,1.768,887.41
537,3,3,15074,194,1.768,887.41
538,2,2,15122,194,2.253,2083.63
539,1,1,15122,194,2.253,2083.63
540,3,3,15122,194,2.253,2083.63
541,2,2,8959,195,1.886,285.37
542,1,1,8959,195,1.886,285.37
543,3,3,8959,195,1.886,285.37
544,2,2,9040,195,1.521,1181.68
545,1,1,9040,195,1.521,1181.68
546,3,3,9040,195,1.521,1181.68
547,2,2,9064,195,2.1479,1130
548,1,1,9064,195,2.1479,1130
549,3,3,9064,195,2.1479,1130
550,2,2,9066,195,2.1479,833.54
551,1,1,9066,195,2.1479,833.54
552,3,3,9066,195,2.1479,833.54
553,2,2,9070,195,1.4916,1446.27
554,1,1,9070,195,1.4916,1446.27
555,3,3,9070,195,1.4916,1446.27
556,2,2,9071,195,2.1479,713.54
557,1,1,9071,195,2.1479,713.54
558,3,3,9071,195,2.1479,713.54
559,2,2,15074,195,1.521,887.41
560,1,1,15074,195,1.521,887.41
561,3,3,15074,195,1.521,887.41
562,2,2,15121,195,0.397,1904.19
563,1,1,15121,195,0.397,1904.19
564,3,3,15121,195,0.397,1904.19
565,2,2,15122,195,2.07,2083.63
566,1,1,15122,195,2.07,2083.63
567,3,3,15122,195,2.07,2083.63
568,2,2,9031,196,0.006,8280.74
569,1,1,9031,196,0.006,8280.74
570,3,3,9031,196,0.006,8280.74
571,2,2,15084,196,0.006,7759.36
572,1,1,15084,196,0.006,7759.36
573,3,3,15084,196,0.006,7759.36
574,2,2,9061,198,0.888,5518.43
575,1,1,9061,198,0.888,5518.43
576,3,3,9061,198,0.888,5518.43
577,2,2,9062,198,0.888,5518.43
578,1,1,9062,198,0.888,5518.43
579,3,3,9062,198,0.888,5518.43
580,2,2,9079,198,0.888,5883.98
581,1,1,9079,198,0.888,5883.98
582,3,3,9079,198,0.888,5883.98
583,2,2,9080,198,0.888,5883.98
584,1,1,9080,198,0.888,5883.98
585,3,3,9080,198,0.888,5883.98
586,2,2,9081,198,0.888,5558.58
587,1,1,9081,198,0.888,5558.58
588,3,3,9081,198,0.888,5558.58
589,2,2,15089,198,1.137,1021.11
590,1,1,15089,198,1.137,1021.11
591,3,3,15089,198,1.137,1021.11
592,2,2,15090,198,0.345,2026.43
593,1,1,15090,198,0.345,2026.43
594,3,3,15090,198,0.345,2026.43
595,2,2,15091,198,0.426,1735.32
596,1,1,15091,198,0.426,1735.32
597,3,3,15091,198,0.426,1735.32
598,2,2,15092,198,0.516,1593.39
599,1,1,15092,198,0.516,1593.39
600,3,3,15092,198,0.516,1593.39
601,2,2,15067,199,0.148,6170.19
602,1,1,15067,199,0.148,6170.19
603,3,3,15067,199,0.148,6170.19
604,2,2,15068,199,0.231,5247.48
605,1,1,15068,199,0.231,5247.48
606,3,3,15068,199,0.231,5247.48
607,2,2,15069,199,0.412,4591.02
608,1,1,15069,199,0.412,4591.02
609,3,3,15069,199,0.412,4591.02
610,2,2,15070,199,0.546,4312.38
611,1,1,15070,199,0.546,4312.38
612,3,3,15070,199,0.546,4312.38
613,2,2,9054,200,0.032,8553.62
614,1,1,9054,200,0.032,8553.62
615,3,3,9054,200,0.032,8553.62
616,2,2,9055,200,0.056,7830.44
617,1,1,9055,200,0.056,7830.44
618,3,3,9055,200,0.056,7830.44
619,2,2,9056,200,0.128,7545.48
620,1,1,9056,200,0.128,7545.48
621,3,3,9056,200,0.128,7545.48
622,2,2,9057,200,0.051,7527.14
623,1,1,9057,200,0.051,7527.14
624,3,3,9057,200,0.051,7527.14
625,2,2,9058,200,0.08,7278.09
626,1,1,9058,200,0.08,7278.09
627,3,3,9058,200,0.08,7278.09
628,2,2,9059,200,0.166,7142.85
629,1,1,9059,200,0.166,7142.85
630,3,3,9059,200,0.166,7142.85
631,2,2,9060,200,0.179,7131.6
632,1,1,9060,200,0.179,7131.6
633,3,3,9060,200,0.179,7131.6
634,2,2,1657,209,1.371,632.71
635,1,1,1657,209,1.371,632.71
636,3,3,1657,209,1.371,632.71
637,2,2,9044,209,1.32,1781.56
638,1,1,9044,209,1.32,1781.56
639,3,3,9044,209,1.32,1781.56
640,2,2,9047,209,1.48,1783.12
641,1,1,9047,209,1.48,1783.12
642,3,3,9047,209,1.48,1783.12
643,2,2,15122,209,1.371,2083.63
644,1,1,15122,209,1.371,2083.63
645,3,3,15122,209,1.371,2083.63
646,2,2,9040,209,1.371,1181.68
647,1,1,9040,209,1.371,1181.68
648,3,3,9040,209,1.371,1181.68
649,2,2,15074,209,1.371,887.41
650,1,1,15074,209,1.371,887.41
651,3,3,15074,209,1.371,887.41
652,2,2,8932,210,1.335,627.19
653,1,1,8932,210,1.335,627.19
654,3,3,8932,210,1.335,627.19
655,2,2,8931,210,3.4336,664.63
656,1,1,8931,210,3.4336,664.63
657,3,3,8931,210,3.4336,664.63
658,2,2,8933,210,5.365,535.93
659,1,1,8933,210,5.365,535.93
660,3,3,8933,210,5.365,535.93
661,2,2,8972,137,0.1199,7310.77
662,1,1,8972,137,0.1199,7310.77
663,3,3,8972,137,0.1199,7310.77
664,2,2,8973,137,0.1199,7310.77
665,1,1,8973,137,0.1199,7310.77
666,3,3,8973,137,0.1199,7310.77
667,2,2,8974,137,0.1469,6968.9
668,1,1,8974,137,0.1469,6968.9
669,3,3,8974,137,0.1469,6968.9
670,2,2,8975,137,0.216,6270.06
671,1,1,8975,137,0.216,6270.06
672,3,3,8975,137,0.216,6270.06
673,2,2,8976,137,0.2268,6543.74
674,1,1,8976,137,0.2268,6543.74
675,3,3,8976,137,0.2268,6543.74
676,2,2,8977,137,0.2268,6543.74
677,1,1,8977,137,0.2268,6543.74
678,3,3,8977,137,0.2268,6543.74
679,2,2,8978,137,0.243,6448.07
680,1,1,8978,137,0.243,6448.07
681,3,3,8978,137,0.243,6448.07
682,2,2,8979,137,0.243,6448.07
683,1,1,8979,137,0.243,6448.07
684,3,3,8979,137,0.243,6448.07
685,2,2,8980,137,0.243,6448.07
686,1,1,8980,137,0.243,6448.07
687,3,3,8980,137,0.243,6448.07
688,2,2,8981,137,0.1199,8557.71
689,1,1,8981,137,0.1199,8557.71
690,3,3,8981,137,0.1199,8557.71
691,2,2,8942,138,0.819,5270.32
692,1,1,8942,138,0.819,5270.32
693,3,3,8942,138,0.819,5270.32
694,2,2,8943,138,1.602,6601.75
695,1,1,8943,138,1.602,6601.75
696,3,3,8943,138,1.602,6601.75
697,2,2,8944,138,0.8631,5366.37
698,1,1,8944,138,0.8631,5366.37
699,3,3,8944,138,0.8631,5366.37
700,2,2,8945,138,1.512,8246.57
701,1,1,8945,138,1.512,8246.57
702,3,3,8945,138,1.512,8246.57
703,2,2,8946,138,1.089,5001.55
704,1,1,8946,138,1.089,5001.55
705,3,3,8946,138,1.089,5001.55
706,2,2,8948,138,1.422,10463.95
